,algorithm,step,winrate,drawrate,loserate
13002,CrossQ + L2 + Target,183732,0.96,5.204170427930421e-18,0.019999999999999997
13003,CrossQ + L2 + Target,183735,0.95,0.010000000000000007,0.039999999999999994
13004,CrossQ + L2 + Target,183742,0.96,0.010000000000000007,0.03
13005,CrossQ + L2 + Target,183754,0.95,5.204170427930421e-18,0.03
13006,CrossQ + L2 + Target,183767,0.96,0.020000000000000007,0.039999999999999994
13007,CrossQ + L2 + Target,183781,0.97,3.469446951953614e-18,0.03
13008,CrossQ + L2 + Target,183784,0.96,0.0,0.03
13009,CrossQ + L2 + Target,183789,0.95,0.010000000000000002,0.029999999999999992
13010,CrossQ + L2 + Target,183791,0.96,3.469446951953614e-18,0.029999999999999992
13011,CrossQ + L2 + Target,183798,0.96,0.010000000000000005,0.039999999999999994
13012,CrossQ + L2 + Target,183801,0.95,0.019999999999999997,0.039999999999999994
13013,CrossQ + L2 + Target,183813,0.96,0.009999999999999995,0.04
13014,CrossQ + L2 + Target,183817,0.95,0.009999999999999995,0.030000000000000006
13015,CrossQ + L2 + Target,183817,0.95,0.009999999999999995,0.04000000000000001
13016,CrossQ + L2 + Target,183817,0.95,0.009999999999999995,0.030000000000000006
13017,CrossQ + L2 + Target,183817,0.95,0.009999999999999995,0.04000000000000001
13018,CrossQ + L2 + Target,183817,0.95,0.009999999999999995,0.030000000000000006
13019,CrossQ + L2 + Target,183817,0.95,0.009999999999999995,0.04000000000000001
13020,CrossQ + L2 + Target,183817,0.95,0.009999999999999995,0.030000000000000006
13021,CrossQ + L2 + Target,183817,0.95,0.009999999999999995,0.04000000000000001
13022,CrossQ + L2 + Target,183825,0.96,0.0,0.030000000000000002
13023,CrossQ + L2 + Target,183827,0.95,0.01,0.029999999999999995
13024,CrossQ + L2 + Target,183828,0.95,-1.734723475976807e-18,0.039999999999999994
13025,CrossQ + L2 + Target,183834,0.97,0.01,0.020000000000000004
13026,CrossQ + L2 + Target,183836,0.95,0.01,0.03
13027,CrossQ + L2 + Target,183845,0.95,0.0,0.019999999999999997
13028,CrossQ + L2 + Target,183847,0.95,0.0,0.029999999999999992
13029,CrossQ + L2 + Target,183853,0.95,0.009999999999999998,0.01999999999999999
13030,CrossQ + L2 + Target,183864,0.96,1.734723475976807e-18,0.029999999999999985
13031,CrossQ + L2 + Target,183866,0.95,0.020000000000000004,0.03999999999999999
13032,CrossQ + L2 + Target,183873,0.95,0.010000000000000002,0.029999999999999992
13033,CrossQ + L2 + Target,183874,0.96,0.020000000000000004,0.029999999999999992
13034,CrossQ + L2 + Target,183879,0.96,0.020000000000000004,0.04
13035,CrossQ + L2 + Target,183888,0.97,0.010000000000000004,0.03
13036,CrossQ + L2 + Target,183893,0.95,0.010000000000000005,0.03
13037,CrossQ + L2 + Target,183893,0.95,0.010000000000000005,0.01999999999999999
13038,CrossQ + L2 + Target,183893,0.95,0.020000000000000004,0.03
13039,CrossQ + L2 + Target,183893,0.95,0.020000000000000004,0.01999999999999999
13040,CrossQ + L2 + Target,183893,0.96,0.010000000000000005,0.03
13041,CrossQ + L2 + Target,183893,0.96,0.010000000000000005,0.01999999999999999
13042,CrossQ + L2 + Target,183893,0.96,0.020000000000000004,0.03
13043,CrossQ + L2 + Target,183893,0.96,0.020000000000000004,0.01999999999999999
13044,CrossQ + L2 + Target,183903,0.97,3.469446951953614e-18,0.029999999999999985
13045,CrossQ + L2 + Target,183905,0.95,0.010000000000000005,0.029999999999999985
13046,CrossQ + L2 + Target,183908,0.95,0.0,0.01999999999999999
13047,CrossQ + L2 + Target,183909,0.96,0.009999999999999988,0.04
13048,CrossQ + L2 + Target,183915,0.96,0.009999999999999988,0.04
13049,CrossQ + L2 + Target,183924,0.95,0.009999999999999995,0.03
13050,CrossQ + L2 + Target,183928,0.96,0.0,0.01999999999999999
13051,CrossQ + L2 + Target,183930,0.95,0.020000000000000004,0.03
13052,CrossQ + L2 + Target,183943,0.97,0.010000000000000009,0.020000000000000004
13053,CrossQ + L2 + Target,183958,0.97,0.020000000000000004,0.030000000000000006
13054,CrossQ + L2 + Target,183960,0.98,0.020000000000000004,0.02000000000000001
13055,CrossQ + L2 + Target,183961,0.97,0.020000000000000004,0.03
13056,CrossQ + L2 + Target,183962,0.96,0.009999999999999995,0.009999999999999995
13057,CrossQ + L2 + Target,183962,0.96,0.009999999999999995,0.03
13058,CrossQ + L2 + Target,183962,0.96,0.01999999999999999,0.009999999999999995
13059,CrossQ + L2 + Target,183962,0.96,0.01999999999999999,0.03
13060,CrossQ + L2 + Target,183962,0.97,0.009999999999999995,0.009999999999999995
13061,CrossQ + L2 + Target,183962,0.97,0.009999999999999995,0.03
13062,CrossQ + L2 + Target,183962,0.97,0.01999999999999999,0.009999999999999995
13063,CrossQ + L2 + Target,183962,0.97,0.01999999999999999,0.03
13064,CrossQ + L2 + Target,183969,0.97,0.0,0.020000000000000004
13065,CrossQ + L2 + Target,183975,0.98,0.010000000000000009,0.010000000000000009
13066,CrossQ + L2 + Target,183991,0.97,0.010000000000000009,0.010000000000000009
13067,CrossQ + L2 + Target,183992,0.97,0.0,6.938893903907228e-18
13068,CrossQ + L2 + Target,183993,0.99,0.009999999999999995,0.019999999999999997
13069,CrossQ + L2 + Target,184001,0.98,0.010000000000000009,0.010000000000000002
13070,CrossQ + L2 + Target,184001,0.98,0.010000000000000009,0.010000000000000009
13071,CrossQ + L2 + Target,184001,0.98,0.010000000000000009,0.010000000000000002
13072,CrossQ + L2 + Target,184001,0.98,0.010000000000000009,0.010000000000000009
13073,CrossQ + L2 + Target,184001,0.98,0.010000000000000009,0.010000000000000002
13074,CrossQ + L2 + Target,184001,0.98,0.010000000000000009,0.010000000000000009
13075,CrossQ + L2 + Target,184001,0.98,0.010000000000000009,0.010000000000000002
13076,CrossQ + L2 + Target,184001,0.98,0.010000000000000009,0.010000000000000009
13077,CrossQ + L2 + Target,184002,0.97,0.0,0.020000000000000004
13078,CrossQ + L2 + Target,184011,0.98,0.01999999999999999,0.020000000000000004
13079,CrossQ + L2 + Target,184021,0.99,0.009999999999999995,6.938893903907228e-18
13080,CrossQ + L2 + Target,184023,0.97,0.010000000000000002,0.020000000000000004
13081,CrossQ + L2 + Target,184036,0.98,0.0,0.009999999999999995
13082,CrossQ + L2 + Target,184040,0.98,0.010000000000000002,0.009999999999999995
13083,CrossQ + L2 + Target,184045,0.98,0.020000000000000004,0.009999999999999995
13084,CrossQ + L2 + Target,184046,0.97,0.0,0.0
13085,CrossQ + L2 + Target,184053,0.98,0.01999999999999999,0.010000000000000009
13086,CrossQ + L2 + Target,184071,0.97,0.0,0.020000000000000004
13087,CrossQ + L2 + Target,184073,0.99,0.0,0.020000000000000004
13088,CrossQ + L2 + Target,184075,0.97,0.009999999999999995,0.010000000000000009
13089,CrossQ + L2 + Target,184080,0.99,0.009999999999999995,0.02000000000000001
13090,CrossQ + L2 + Target,184082,0.98,0.009999999999999995,0.010000000000000009
13091,CrossQ + L2 + Target,184082,0.98,0.009999999999999995,0.010000000000000009
13092,CrossQ + L2 + Target,184082,0.98,0.009999999999999995,0.010000000000000009
13093,CrossQ + L2 + Target,184082,0.98,0.009999999999999995,0.010000000000000009
13094,CrossQ + L2 + Target,184082,0.98,0.009999999999999995,0.010000000000000009
13095,CrossQ + L2 + Target,184082,0.98,0.009999999999999995,0.010000000000000009
13096,CrossQ + L2 + Target,184082,0.98,0.009999999999999995,0.010000000000000009
13097,CrossQ + L2 + Target,184082,0.98,0.009999999999999995,0.010000000000000009
13098,CrossQ + L2 + Target,184091,0.98,0.009999999999999995,0.02000000000000001
13099,CrossQ + L2 + Target,184107,0.98,0.01999999999999999,0.010000000000000002
13100,CrossQ + L2 + Target,184116,0.97,0.01999999999999999,0.010000000000000002
13101,CrossQ + L2 + Target,184118,0.98,0.009999999999999995,0.0
13102,CrossQ + L2 + Target,184129,0.99,0.01999999999999999,0.01999999999999999
13103,CrossQ + L2 + Target,184130,0.98,0.009999999999999981,0.009999999999999995
13104,CrossQ + L2 + Target,184133,0.9899999999999999,0.01999999999999999,0.009999999999999995
13105,CrossQ + L2 + Target,184142,0.98,0.0,0.010000000000000009
13106,CrossQ + L2 + Target,184146,0.98,0.010000000000000002,0.010000000000000023
13107,CrossQ + L2 + Target,184146,0.98,0.010000000000000002,0.020000000000000004
13108,CrossQ + L2 + Target,184146,0.98,0.010000000000000002,0.010000000000000023
13109,CrossQ + L2 + Target,184146,0.98,0.010000000000000002,0.020000000000000004
13110,CrossQ + L2 + Target,184146,0.98,0.010000000000000002,0.010000000000000023
13111,CrossQ + L2 + Target,184146,0.98,0.010000000000000002,0.020000000000000004
13112,CrossQ + L2 + Target,184146,0.98,0.010000000000000002,0.010000000000000023
13113,CrossQ + L2 + Target,184146,0.98,0.010000000000000002,0.020000000000000004
13114,CrossQ + L2 + Target,184156,0.9800000000000001,0.020000000000000004,0.020000000000000004
13115,CrossQ + L2 + Target,184157,0.9600000000000001,0.010000000000000002,0.020000000000000018
13116,CrossQ + L2 + Target,184159,0.98,0.010000000000000002,0.030000000000000013
13117,CrossQ + L2 + Target,184169,0.97,0.010000000000000002,0.03
13118,CrossQ + L2 + Target,184170,0.97,0.009999999999999995,0.01999999999999999
13119,CrossQ + L2 + Target,184174,0.97,0.0,0.03
13120,CrossQ + L2 + Target,184202,0.97,6.938893903907228e-18,0.01999999999999999
13121,CrossQ + L2 + Target,184205,0.98,0.010000000000000002,0.009999999999999995
13122,CrossQ + L2 + Target,184207,0.9700000000000001,0.0,0.020000000000000004
13123,CrossQ + L2 + Target,184207,0.9700000000000001,0.0,0.029999999999999992
13124,CrossQ + L2 + Target,184207,0.9700000000000001,0.02000000000000001,0.020000000000000004
13125,CrossQ + L2 + Target,184207,0.9700000000000001,0.02000000000000001,0.029999999999999992
13126,CrossQ + L2 + Target,184207,0.9700000000000001,0.0,0.020000000000000004
13127,CrossQ + L2 + Target,184207,0.9700000000000001,0.0,0.029999999999999992
13128,CrossQ + L2 + Target,184207,0.9700000000000001,0.02000000000000001,0.020000000000000004
13129,CrossQ + L2 + Target,184207,0.9700000000000001,0.02000000000000001,0.029999999999999992
13130,CrossQ + L2 + Target,184212,0.98,0.010000000000000002,0.019999999999999983
13131,CrossQ + L2 + Target,184220,0.97,0.010000000000000002,0.029999999999999985
13132,CrossQ + L2 + Target,184222,0.97,0.010000000000000009,0.009999999999999995
13133,CrossQ + L2 + Target,184223,0.98,0.0,0.019999999999999997
13134,CrossQ + L2 + Target,184233,0.97,0.009999999999999995,0.019999999999999997
13135,CrossQ + L2 + Target,184233,0.97,0.009999999999999995,0.029999999999999992
13136,CrossQ + L2 + Target,184233,0.97,0.01999999999999999,0.019999999999999997
13137,CrossQ + L2 + Target,184233,0.97,0.01999999999999999,0.029999999999999992
13138,CrossQ + L2 + Target,184233,0.97,0.009999999999999995,0.019999999999999997
13139,CrossQ + L2 + Target,184233,0.97,0.009999999999999995,0.029999999999999992
13140,CrossQ + L2 + Target,184233,0.97,0.01999999999999999,0.019999999999999997
13141,CrossQ + L2 + Target,184233,0.97,0.01999999999999999,0.029999999999999992
13142,CrossQ + L2 + Target,184242,0.98,0.009999999999999995,0.01999999999999999
13143,CrossQ + L2 + Target,184250,0.98,0.0,0.010000000000000002
13144,CrossQ + L2 + Target,184263,0.97,0.010000000000000002,0.020000000000000004
13145,CrossQ + L2 + Target,184264,0.97,6.938893903907228e-18,0.020000000000000004
13146,CrossQ + L2 + Target,184275,0.99,1.3877787807814457e-17,0.020000000000000004
13147,CrossQ + L2 + Target,184288,0.99,0.010000000000000016,0.03
13148,CrossQ + L2 + Target,184296,0.98,-0.009999999999999988,0.020000000000000004
13149,CrossQ + L2 + Target,184303,0.99,0.0,0.030000000000000002
13150,CrossQ + L2 + Target,184305,0.99,0.010000000000000002,0.02
13151,CrossQ + L2 + Target,184307,0.99,-0.009999999999999988,0.020000000000000004
13152,CrossQ + L2 + Target,184322,0.98,0.010000000000000009,0.020000000000000004
13153,CrossQ + L2 + Target,184322,0.98,0.010000000000000009,0.030000000000000002
13154,CrossQ + L2 + Target,184322,0.98,0.010000000000000009,0.020000000000000004
13155,CrossQ + L2 + Target,184322,0.98,0.010000000000000009,0.030000000000000002
13156,CrossQ + L2 + Target,184322,0.98,0.010000000000000009,0.020000000000000004
13157,CrossQ + L2 + Target,184322,0.98,0.010000000000000009,0.030000000000000002
13158,CrossQ + L2 + Target,184322,0.98,0.010000000000000009,0.020000000000000004
13159,CrossQ + L2 + Target,184322,0.98,0.010000000000000009,0.030000000000000002
13160,CrossQ + L2 + Target,184331,0.98,6.938893903907228e-18,0.02
13161,CrossQ + L2 + Target,184335,0.98,6.938893903907228e-18,0.019999999999999997
13162,CrossQ + L2 + Target,184337,0.99,1.3877787807814457e-17,0.009999999999999998
13163,CrossQ + L2 + Target,184343,0.99,-0.009999999999999988,0.029999999999999995
13164,CrossQ + L2 + Target,184348,0.97,6.938893903907228e-18,0.029999999999999995
13165,CrossQ + L2 + Target,184350,0.99,0.0,0.020000000000000007
13166,CrossQ + L2 + Target,184351,0.98,0.0,0.020000000000000007
13167,CrossQ + L2 + Target,184355,0.9800000000000001,6.938893903907228e-18,0.010000000000000005
13168,CrossQ + L2 + Target,184364,0.9800000000000001,-0.010000000000000002,0.020000000000000004
13169,CrossQ + L2 + Target,184371,0.9800000000000001,0.0,0.010000000000000002
13170,CrossQ + L2 + Target,184378,0.98,0.010000000000000002,0.020000000000000004
13171,CrossQ + L2 + Target,184380,0.98,6.938893903907228e-18,0.020000000000000004
13172,CrossQ + L2 + Target,184385,0.9800000000000001,0.0,0.010000000000000002
13173,CrossQ + L2 + Target,184389,0.9800000000000001,0.0,0.020000000000000004
13174,CrossQ + L2 + Target,184394,1.0,0.0,0.010000000000000005
13175,CrossQ + L2 + Target,184414,1.0,0.009999999999999995,0.010000000000000002
13176,CrossQ + L2 + Target,184416,1.0,0.0,0.009999999999999998
13177,CrossQ + L2 + Target,184419,1.0,-0.009999999999999995,0.019999999999999997
13178,CrossQ + L2 + Target,184425,0.99,0.0,0.0
13179,CrossQ + L2 + Target,184431,1.0,0.0,0.009999999999999997
13180,CrossQ + L2 + Target,184437,0.98,-0.010000000000000002,0.019999999999999997
13181,CrossQ + L2 + Target,184441,0.98,-0.010000000000000002,0.020000000000000004
13182,CrossQ + L2 + Target,184443,0.9800000000000001,0.0,0.010000000000000002
13183,CrossQ + L2 + Target,184455,0.9700000000000001,-0.010000000000000009,0.020000000000000004
13184,CrossQ + L2 + Target,184458,0.99,0.009999999999999995,0.020000000000000004
13185,CrossQ + L2 + Target,184465,0.99,-0.010000000000000002,0.030000000000000002
13186,CrossQ + L2 + Target,184468,0.9700000000000001,0.0,0.02
13187,CrossQ + L2 + Target,184469,0.9900000000000001,0.0,0.02
13188,CrossQ + L2 + Target,184471,0.9900000000000001,0.010000000000000002,0.030000000000000002
13189,CrossQ + L2 + Target,184479,0.9800000000000001,3.469446951953614e-18,0.020000000000000004
13190,CrossQ + L2 + Target,184479,0.9800000000000001,3.469446951953614e-18,0.020000000000000004
13191,CrossQ + L2 + Target,184479,0.9800000000000001,0.01,0.020000000000000004
13192,CrossQ + L2 + Target,184479,0.9800000000000001,0.01,0.020000000000000004
13193,CrossQ + L2 + Target,184479,0.9800000000000001,3.469446951953614e-18,0.020000000000000004
13194,CrossQ + L2 + Target,184479,0.9800000000000001,3.469446951953614e-18,0.020000000000000004
13195,CrossQ + L2 + Target,184479,0.9800000000000001,0.01,0.020000000000000004
13196,CrossQ + L2 + Target,184479,0.9800000000000001,0.01,0.020000000000000004
13197,CrossQ + L2 + Target,184480,0.9800000000000001,-0.01,0.010000000000000009
13198,CrossQ + L2 + Target,184483,0.98,6.938893903907228e-18,0.030000000000000006
13199,CrossQ + L2 + Target,184497,0.99,6.938893903907228e-18,0.020000000000000004
13200,CrossQ + L2 + Target,184498,0.99,-0.00999999999999999,0.02000000000000001
13201,CrossQ + L2 + Target,184504,0.9900000000000001,-0.009999999999999983,0.010000000000000009
13202,CrossQ + L2 + Target,184506,0.9700000000000001,-0.009999999999999983,0.020000000000000004
13203,CrossQ + L2 + Target,184518,0.9700000000000001,1.214306433183765e-17,0.010000000000000002
13204,CrossQ + L2 + Target,184522,0.9800000000000001,0.010000000000000002,0.030000000000000006
13205,CrossQ + L2 + Target,184523,0.9600000000000001,-0.009999999999999995,0.030000000000000006
13206,CrossQ + L2 + Target,184524,0.97,0.010000000000000009,0.030000000000000013
13207,CrossQ + L2 + Target,184525,0.97,0.0,0.030000000000000013
13208,CrossQ + L2 + Target,184544,0.9600000000000001,6.938893903907228e-18,0.04
13209,CrossQ + L2 + Target,184547,0.9700000000000001,6.938893903907228e-18,0.05
13210,CrossQ + L2 + Target,184551,0.95,-0.009999999999999995,0.030000000000000013
13211,CrossQ + L2 + Target,184553,0.96,6.938893903907228e-18,0.05000000000000002
13212,CrossQ + L2 + Target,184555,0.9600000000000001,0.010000000000000009,0.04000000000000001
13213,CrossQ + L2 + Target,184562,0.9500000000000001,1.3877787807814457e-17,0.05
13214,CrossQ + L2 + Target,184566,0.9500000000000001,1.3877787807814457e-17,0.05
13215,CrossQ + L2 + Target,184575,0.9400000000000001,-0.009999999999999988,0.060000000000000005
13216,CrossQ + L2 + Target,184586,0.95,-0.009999999999999988,0.04000000000000001
13217,CrossQ + L2 + Target,184592,0.95,0.010000000000000009,0.060000000000000005
13218,CrossQ + L2 + Target,184596,0.95,-0.009999999999999988,0.05
13219,CrossQ + L2 + Target,184600,0.95,-0.009999999999999988,0.05
13220,CrossQ + L2 + Target,184600,0.95,-0.009999999999999988,0.05
13221,CrossQ + L2 + Target,184600,0.95,6.938893903907228e-18,0.05
13222,CrossQ + L2 + Target,184600,0.95,6.938893903907228e-18,0.05
13223,CrossQ + L2 + Target,184600,0.96,-0.009999999999999988,0.05
13224,CrossQ + L2 + Target,184600,0.96,-0.009999999999999988,0.05
13225,CrossQ + L2 + Target,184600,0.96,6.938893903907228e-18,0.05
13226,CrossQ + L2 + Target,184600,0.96,6.938893903907228e-18,0.05
13227,CrossQ + L2 + Target,184601,0.95,-0.009999999999999995,0.05
13228,CrossQ + L2 + Target,184607,0.96,6.938893903907228e-18,0.05
13229,CrossQ + L2 + Target,184608,0.95,1.3877787807814457e-17,0.039999999999999994
13230,CrossQ + L2 + Target,184629,0.9599999999999999,-0.009999999999999988,0.060000000000000005
13231,CrossQ + L2 + Target,184633,0.94,0.010000000000000009,0.05
13232,CrossQ + L2 + Target,184635,0.96,6.938893903907228e-18,0.05
13233,CrossQ + L2 + Target,184640,0.94,6.938893903907228e-18,0.05000000000000002
13234,CrossQ + L2 + Target,184651,0.95,0.010000000000000012,0.05000000000000002
13235,CrossQ + L2 + Target,184654,0.95,-0.009999999999999992,0.05000000000000001
13236,CrossQ + L2 + Target,184659,0.96,-0.009999999999999998,0.06000000000000001
13237,CrossQ + L2 + Target,184660,0.96,3.469446951953614e-18,0.06000000000000001
13238,CrossQ + L2 + Target,184665,0.95,3.469446951953614e-18,0.05
13239,CrossQ + L2 + Target,184665,0.95,3.469446951953614e-18,0.05000000000000002
13240,CrossQ + L2 + Target,184665,0.95,-0.009999999999999998,0.05
13241,CrossQ + L2 + Target,184665,0.95,-0.009999999999999998,0.05000000000000002
13242,CrossQ + L2 + Target,184665,0.94,3.469446951953614e-18,0.05
13243,CrossQ + L2 + Target,184665,0.94,3.469446951953614e-18,0.05000000000000002
13244,CrossQ + L2 + Target,184665,0.94,-0.009999999999999998,0.05
13245,CrossQ + L2 + Target,184665,0.94,-0.009999999999999998,0.05000000000000002
13246,CrossQ + L2 + Target,184677,0.94,-0.009999999999999998,0.05000000000000002
13247,CrossQ + L2 + Target,184677,0.94,-0.009999999999999998,0.05
13248,CrossQ + L2 + Target,184677,0.94,0.010000000000000005,0.05000000000000002
13249,CrossQ + L2 + Target,184677,0.94,0.010000000000000005,0.05
13250,CrossQ + L2 + Target,184677,0.95,-0.009999999999999998,0.05000000000000002
13251,CrossQ + L2 + Target,184677,0.95,-0.009999999999999998,0.05
13252,CrossQ + L2 + Target,184677,0.95,0.010000000000000005,0.05000000000000002
13253,CrossQ + L2 + Target,184677,0.95,0.010000000000000005,0.05
13254,CrossQ + L2 + Target,184680,0.95,3.469446951953614e-18,0.05
13255,CrossQ + L2 + Target,184682,0.96,0.009999999999999998,0.04000000000000001
13256,CrossQ + L2 + Target,184682,0.96,0.009999999999999998,0.039999999999999994
13257,CrossQ + L2 + Target,184682,0.96,-3.469446951953614e-18,0.04000000000000001
13258,CrossQ + L2 + Target,184682,0.96,-3.469446951953614e-18,0.039999999999999994
13259,CrossQ + L2 + Target,184682,0.96,0.009999999999999998,0.04000000000000001
13260,CrossQ + L2 + Target,184682,0.96,0.009999999999999998,0.039999999999999994
13261,CrossQ + L2 + Target,184682,0.96,-3.469446951953614e-18,0.04000000000000001
13262,CrossQ + L2 + Target,184682,0.96,-3.469446951953614e-18,0.039999999999999994
13263,CrossQ + L2 + Target,184686,0.96,0.0,0.04
13264,CrossQ + L2 + Target,184701,0.96,0.0,0.04000000000000001
13265,CrossQ + L2 + Target,184702,0.97,0.009999999999999998,0.04000000000000001
13266,CrossQ + L2 + Target,184705,0.96,0.0,0.030000000000000006
13267,CrossQ + L2 + Target,184709,0.97,-3.469446951953614e-18,0.030000000000000006
13268,CrossQ + L2 + Target,184718,0.97,0.01,0.04000000000000001
13269,CrossQ + L2 + Target,184721,0.95,8.673617379884035e-18,0.05000000000000001
13270,CrossQ + L2 + Target,184722,0.97,6.938893903907228e-18,0.030000000000000006
13271,CrossQ + L2 + Target,184735,0.97,6.938893903907228e-18,0.030000000000000006
13272,CrossQ + L2 + Target,184735,0.97,6.938893903907228e-18,0.04000000000000001
13273,CrossQ + L2 + Target,184735,0.97,-0.009999999999999988,0.030000000000000006
13274,CrossQ + L2 + Target,184735,0.97,-0.009999999999999988,0.04000000000000001
13275,CrossQ + L2 + Target,184735,0.96,6.938893903907228e-18,0.030000000000000006
13276,CrossQ + L2 + Target,184735,0.96,6.938893903907228e-18,0.04000000000000001
13277,CrossQ + L2 + Target,184735,0.96,-0.009999999999999988,0.030000000000000006
13278,CrossQ + L2 + Target,184735,0.96,-0.009999999999999988,0.04000000000000001
13279,CrossQ + L2 + Target,184743,0.96,1.214306433183765e-17,0.04000000000000001
13280,CrossQ + L2 + Target,184744,0.96,0.010000000000000007,0.04000000000000001
13281,CrossQ + L2 + Target,184746,0.95,0.0,0.030000000000000006
13282,CrossQ + L2 + Target,184750,0.97,0.0,0.05
13283,CrossQ + L2 + Target,184760,0.97,-0.009999999999999995,0.04
13284,CrossQ + L2 + Target,184762,0.96,6.938893903907228e-18,0.04000000000000001
13285,CrossQ + L2 + Target,184770,0.96,-0.009999999999999995,0.05
13286,CrossQ + L2 + Target,184771,0.96,-0.009999999999999995,0.05
13287,CrossQ + L2 + Target,184786,0.96,3.469446951953614e-18,0.04
13288,CrossQ + L2 + Target,184787,0.95,-0.009999999999999995,0.039999999999999994
13289,CrossQ + L2 + Target,184797,0.95,6.938893903907228e-18,0.039999999999999994
13290,CrossQ + L2 + Target,184799,0.96,0.010000000000000005,0.030000000000000002
13291,CrossQ + L2 + Target,184805,0.96,-0.009999999999999992,0.04000000000000001
13292,CrossQ + L2 + Target,184810,0.95,3.469446951953614e-18,0.05
13293,CrossQ + L2 + Target,184814,0.95,0.009999999999999995,0.03
13294,CrossQ + L2 + Target,184845,0.96,-3.469446951953614e-18,0.04
13295,CrossQ + L2 + Target,184853,0.96,-0.010000000000000005,0.04
13296,CrossQ + L2 + Target,184854,0.97,-3.469446951953614e-18,0.039999999999999994
13297,CrossQ + L2 + Target,184862,0.95,0.009999999999999995,0.03999999999999999
13298,CrossQ + L2 + Target,184867,0.96,0.009999999999999995,0.04999999999999999
13299,CrossQ + L2 + Target,184869,0.96,0.0,0.029999999999999992
13300,CrossQ + L2 + Target,184871,0.97,0.0,0.03999999999999999
13301,CrossQ + L2 + Target,184877,0.95,-0.010000000000000005,0.03999999999999999
13302,CrossQ + L2 + Target,184878,0.97,0.0,0.03999999999999999
13303,CrossQ + L2 + Target,184883,0.95,-0.009999999999999995,0.04999999999999999
13304,CrossQ + L2 + Target,184885,0.96,0.010000000000000002,0.03
13305,CrossQ + L2 + Target,184890,0.96,-0.010000000000000002,0.049999999999999996
13306,CrossQ + L2 + Target,184896,0.95,-0.010000000000000009,0.039999999999999994
13307,CrossQ + L2 + Target,184917,0.97,-0.010000000000000009,0.039999999999999994
13308,CrossQ + L2 + Target,184922,0.96,0.009999999999999995,0.039999999999999994
13309,CrossQ + L2 + Target,184923,0.95,-1.3877787807814457e-17,0.029999999999999995
13310,CrossQ + L2 + Target,184927,0.96,0.009999999999999981,0.039999999999999994
13311,CrossQ + L2 + Target,184927,0.96,0.009999999999999981,0.04999999999999999
13312,CrossQ + L2 + Target,184927,0.96,-0.010000000000000009,0.039999999999999994
13313,CrossQ + L2 + Target,184927,0.96,-0.010000000000000009,0.04999999999999999
13314,CrossQ + L2 + Target,184927,0.95,0.009999999999999981,0.039999999999999994
13315,CrossQ + L2 + Target,184927,0.95,0.009999999999999981,0.04999999999999999
13316,CrossQ + L2 + Target,184927,0.95,-0.010000000000000009,0.039999999999999994
13317,CrossQ + L2 + Target,184927,0.95,-0.010000000000000009,0.04999999999999999
13318,CrossQ + L2 + Target,184931,0.95,0.0,0.03999999999999999
13319,CrossQ + L2 + Target,184937,0.95,0.01999999999999999,0.029999999999999992
13320,CrossQ + L2 + Target,184944,0.96,0.009999999999999981,0.039999999999999994
13321,CrossQ + L2 + Target,184947,0.94,0.009999999999999981,0.039999999999999994
13322,CrossQ + L2 + Target,184948,0.96,0.01999999999999999,0.029999999999999992
13323,CrossQ + L2 + Target,184950,0.96,0.020000000000000004,0.03999999999999999
13324,CrossQ + L2 + Target,184951,0.97,0.009999999999999995,0.02999999999999999
13325,CrossQ + L2 + Target,184953,0.97,0.01999999999999999,0.02999999999999999
13326,CrossQ + L2 + Target,184966,0.96,0.0,0.02999999999999999
13327,CrossQ + L2 + Target,184972,0.95,0.020000000000000004,0.019999999999999993
13328,CrossQ + L2 + Target,184993,0.96,0.010000000000000002,0.039999999999999994
13329,CrossQ + L2 + Target,184998,0.95,0.020000000000000004,0.019999999999999997
13330,CrossQ + L2 + Target,184999,0.96,0.010000000000000002,0.03
13331,CrossQ + L2 + Target,185002,0.95,0.020000000000000004,0.03
13332,CrossQ + L2 + Target,185002,0.95,0.020000000000000004,0.03
13333,CrossQ + L2 + Target,185002,0.95,0.0,0.03
13334,CrossQ + L2 + Target,185002,0.95,0.0,0.03
13335,CrossQ + L2 + Target,185002,0.96,0.020000000000000004,0.03
13336,CrossQ + L2 + Target,185002,0.96,0.020000000000000004,0.03
13337,CrossQ + L2 + Target,185002,0.96,0.0,0.03
13338,CrossQ + L2 + Target,185002,0.96,0.0,0.03
13339,CrossQ + L2 + Target,185012,0.9700000000000001,0.010000000000000002,0.039999999999999994
13340,CrossQ + L2 + Target,185020,0.9600000000000001,0.009999999999999995,0.01999999999999999
13341,CrossQ + L2 + Target,185024,0.9500000000000001,0.009999999999999992,0.03999999999999999
13342,CrossQ + L2 + Target,185026,0.9600000000000001,0.009999999999999998,0.039999999999999994
13343,CrossQ + L2 + Target,185046,0.9500000000000001,0.009999999999999998,0.03
13344,CrossQ + L2 + Target,185047,0.9600000000000001,0.009999999999999995,0.03
13345,CrossQ + L2 + Target,185053,0.9600000000000001,0.009999999999999992,0.039999999999999994
13346,CrossQ + L2 + Target,185054,0.9700000000000001,-6.938893903907228e-18,0.019999999999999997
13347,CrossQ + L2 + Target,185058,0.9800000000000001,0.010000000000000002,0.019999999999999997
